Ticket_ID,Date,Time_HM,Agent,Category,Subcategory,Status,Wait_Time_Sec,Talk_Time_Sec,Hold_Time_Sec,RNA_Accident,CSAT_Score
104048,2025-12-20,00:00,Elena,Activating and Licensing,Key blocked,Solved,97,456,574,Yes,7
104049,2026-02-17,00:00,Anna,Activating and Licensing,Activating by assigning license,Escalated (In progress),38,465,136,No,
104050,2026-01-21,00:00,Sveta,Sale,How to purchase?,Solved,16,330,0,No,
104051,2026-01-30,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,83,371,287,Yes,
104052,2026-01-19,00:00,Anna,Sale,How to purchase?,Solved,15,317,0,No,9
104053,2026-01-20,00:00,Igor,Sale,How to purchase?,Waiting for user info,105,462,0,Yes,4
104054,2026-01-03,00:00,Maria,Activating and Licensing,Key blocked,Solved,17,317,440,No,6
104055,2026-01-07,00:00,Alex,Sale,Mistyped email,Escalated (In progress),73,494,125,No,5
104056,2025-12-01,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,35,438,572,No,4
104057,2025-12-15,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,19,407,288,No,6
104058,2026-01-03,00:00,Anna,Activating and Licensing,Key blocked,Solved,16,381,54,No,
104059,2026-02-23,00:00,Anna,Activating and Licensing,Key blocked,Solved,12,272,280,No,
104060,2025-12-24,00:00,Elena,Activating and Licensing,Activating by assigning license,Escalated (In progress),15,278,282,No,5
104061,2025-12-15,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,123,382,125,No,7
104062,2026-02-15,00:00,Alex,Sale,How to purchase?,Solved,8,539,0,No,1
104063,2025-12-31,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,40,380,60,No,3
104064,2026-01-22,00:00,Dmitriy,Sale,Mistyped email,Solved,41,274,0,No,8
104065,2025-12-02,00:00,Igor,Activating and Licensing,Activating by assigning license,Escalated (In progress),29,501,139,No,6
104066,2026-01-31,00:00,Maria,Sale,Refund: Other Reason/Unknown,Escalated (In progress),144,309,75,No,
104067,2025-12-17,00:00,Sveta,Sale,Mistyped email,Waiting for user info,197,326,147,No,7
104068,2025-12-27,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,16,336,275,No,
104069,2026-02-21,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Waiting for user info,30,230,114,No,9
104070,2026-01-29,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,11,445,104,No,
104071,2026-01-09,00:00,Elena,General / Other,Not category,Solved,84,351,30,No,
104072,2025-12-12,00:00,Maria,Activating and Licensing,Key blocked,Escalated (In progress),15,339,417,No,
104073,2025-12-02,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,20,282,32,No,
104074,2025-12-30,00:00,Sveta,Installation or Uninstallation,Error during installation,Waiting for user info,47,323,34,No,
104075,2026-02-17,00:00,Sveta,Installation or Uninstallation,Error during installation,Escalated (In progress),87,338,578,Yes,7
104076,2026-02-02,00:00,Sveta,Activating and Licensing,Key blocked,Solved,27,282,132,No,
104077,2026-02-09,00:00,Maria,Sale,How to purchase?,Waiting for user info,145,324,0,No,9
104078,2025-12-29,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,32,498,268,No,6
104079,2026-02-09,00:00,Elena,Activating and Licensing,Key blocked,Solved,19,365,110,No,9
104080,2026-02-03,00:00,Elena,Activating and Licensing,Key blocked,Waiting for user info,203,300,93,No,
104081,2025-12-15,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,46,465,0,No,4
104082,2025-12-01,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,149,388,426,No,8
104083,2026-01-14,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,37,514,0,No,5
104084,2026-02-04,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,84,562,138,Yes,4
104085,2025-12-19,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,28,330,0,No,8
104086,2026-02-19,00:00,Anna,Activating and Licensing,Key blocked,Solved,19,313,132,No,
104087,2025-12-07,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,110,487,114,No,
104088,2025-12-29,00:00,Sveta,Sale,Mistyped email,Escalated (In progress),13,262,76,No,5
104089,2026-02-20,00:00,Elena,Sale,How to purchase?,Escalated (In progress),12,390,40,No,3
104090,2026-02-10,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,117,319,0,No,7
104091,2026-01-21,00:00,Dmitriy,Installation or Uninstallation,How to install?,Escalated (In progress),27,304,140,No,
104092,2025-12-27,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,26,311,0,No,1
104093,2026-01-08,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,17,302,45,No,5
104094,2026-02-17,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,28,473,0,No,2
104095,2025-12-22,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,20,485,414,No,3
104096,2026-02-03,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,140,309,63,No,
104097,2026-01-25,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,15,215,94,No,8
104098,2026-01-23,00:00,Igor,Activating and Licensing,Activating by assigning license,Escalated (In progress),38,512,576,No,6
104099,2025-12-10,00:00,Alex,Sale,Mistyped email,Solved,37,542,0,No,2
104100,2026-01-30,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,12,459,123,No,
104101,2025-12-12,00:00,Igor,Sale,How to purchase?,Escalated (In progress),25,475,60,No,4
104102,2026-02-24,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,96,379,111,No,
104103,2026-01-02,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,48,518,433,Yes,2
104104,2025-12-15,00:00,Igor,Sale,Mistyped email,Waiting for user info,72,559,72,Yes,5
104105,2026-02-12,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,16,489,39,No,
104106,2025-12-05,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,30,223,278,No,
104107,2025-12-29,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,111,315,39,No,
104108,2026-02-23,00:00,Anna,Sale,Refund: Other Reason/Unknown,Waiting for user info,13,339,98,No,
104109,2025-12-10,00:00,Anna,Activating and Licensing,Key blocked,Solved,26,398,62,No,5
104110,2026-01-13,00:00,Igor,Installation or Uninstallation,How to install?,Waiting for user info,49,443,128,Yes,
104111,2026-02-03,00:00,Maria,General / Other,Not category,Waiting for user info,87,294,72,No,
104112,2025-12-29,00:00,Anna,Sale,Mistyped email,Solved,123,334,134,No,8
104113,2025-12-22,00:00,Sveta,Sale,Mistyped email,Solved,68,302,0,No,9
104114,2025-12-22,00:00,Alex,Sale,How to purchase?,Escalated (In progress),20,516,40,No,4
104115,2025-12-31,00:00,Maria,Sale,Refund: Other Reason/Unknown,Waiting for user info,20,274,0,No,8
104116,2026-01-19,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Waiting for user info,20,272,0,No,8
104117,2026-01-16,00:00,Sveta,Installation or Uninstallation,Error during installation,Waiting for user info,158,269,136,No,8
104118,2025-12-02,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,26,525,0,No,9
104119,2025-12-24,00:00,Anna,Sale,Mistyped email,Waiting for user info,88,307,50,Yes,
104120,2026-02-18,00:00,Maria,Sale,How to purchase?,Escalated (In progress),16,382,99,No,7
104121,2026-01-27,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,26,208,34,No,6
104122,2026-01-21,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,89,232,286,No,7
104123,2026-02-09,00:00,Anna,Sale,Mistyped email,Solved,11,360,0,No,
104124,2026-02-20,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,111,509,431,Yes,2
104125,2025-12-22,00:00,Igor,Sale,Refund: Other Reason/Unknown,Waiting for user info,19,467,0,No,4
104126,2026-01-29,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,28,288,82,No,2
104127,2025-12-25,00:00,Maria,General / Other,Not category,Solved,26,341,92,No,2
104128,2025-12-23,00:00,Anna,General / Other,Non support (Prank/Drop),Solved,198,376,0,No,
104129,2026-02-17,00:00,Anna,Activating and Licensing,Key blocked,Solved,112,336,424,No,7
104130,2025-12-13,00:00,Elena,Installation or Uninstallation,Error during installation,Waiting for user info,31,412,283,No,7
104131,2025-12-02,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,23,496,45,No,
104132,2026-01-22,00:00,Alex,Sale,Mistyped email,Waiting for user info,50,511,0,No,
104133,2026-02-13,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,37,427,80,No,5
104134,2025-12-30,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,22,429,119,No,
104135,2025-12-29,00:00,Sveta,Activating and Licensing,Key blocked,Solved,22,354,98,No,8
104136,2025-12-01,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,47,217,287,No,9
104137,2026-02-06,00:00,Alex,Sale,Refund: Other Reason/Unknown,Escalated (In progress),33,378,132,No,3
104138,2025-12-08,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,183,458,427,No,4
104139,2026-02-18,00:00,Maria,Activating and Licensing,Key blocked,Solved,32,307,71,No,8
104140,2025-12-19,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,183,284,67,No,7
104141,2025-12-29,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,184,382,129,No,1
104142,2025-12-15,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,20,445,121,No,1
104143,2026-01-27,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,132,362,135,No,4
104144,2025-12-23,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,135,336,0,No,9
104145,2025-12-25,00:00,Dmitriy,Sale,How to purchase?,Solved,140,329,0,No,9
104146,2025-12-10,00:00,Maria,General / Other,Non support (Prank/Drop),Waiting for user info,14,299,0,No,9
104147,2026-01-07,00:00,Alex,Sale,Mistyped email,Solved,27,534,150,No,6
104148,2025-12-07,00:00,Alex,General / Other,Not category,Solved,218,527,0,No,3
104149,2025-12-25,00:00,Alex,Sale,How to purchase?,Solved,19,589,0,No,
104150,2025-12-21,00:00,Anna,Installation or Uninstallation,How to install?,Solved,24,348,65,No,6
104151,2025-12-05,00:00,Sveta,Installation or Uninstallation,How to install?,Escalated (In progress),24,416,590,No,
104152,2026-01-19,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,124,258,260,No,
104153,2026-01-22,00:00,Alex,General / Other,Non support (Prank/Drop),Solved,58,424,0,Yes,
104154,2026-01-23,00:00,Sveta,Activating and Licensing,Key blocked,Solved,45,313,118,No,
104155,2025-12-04,00:00,Elena,Activating and Licensing,Key blocked,Solved,169,260,568,No,
104156,2025-12-24,00:00,Igor,Activating and Licensing,Key blocked,Solved,82,419,43,Yes,5
104157,2026-02-03,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,43,309,117,No,6
104158,2026-02-20,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,49,491,278,No,4
104159,2026-01-27,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,20,332,588,No,
104160,2026-02-08,00:00,Dmitriy,Installation or Uninstallation,How to install?,Escalated (In progress),17,260,411,No,9
104161,2026-02-06,00:00,Elena,Sale,How to purchase?,Solved,27,259,0,No,4
104162,2025-12-23,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,77,595,285,No,
104163,2025-12-19,00:00,Igor,Installation or Uninstallation,How to install?,Solved,15,493,117,No,5
104164,2026-01-15,00:00,Anna,Sale,How to purchase?,Solved,8,276,0,No,7
104165,2026-02-16,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,27,306,422,No,9
104166,2026-02-22,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,11,413,272,No,2
104167,2026-01-20,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,177,461,578,No,
104168,2026-01-18,00:00,Sveta,Activating and Licensing,Key blocked,Solved,22,380,63,No,8
104169,2026-01-27,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,128,350,0,No,8
104170,2026-01-06,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,12,360,103,No,
104171,2025-12-08,00:00,Elena,Sale,Mistyped email,Solved,73,339,0,No,
104172,2026-01-19,00:00,Anna,Sale,Refund: Other Reason/Unknown,Waiting for user info,17,370,0,No,7
104173,2026-02-13,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,28,519,71,No,4
104174,2026-02-02,00:00,Dmitriy,General / Other,Non support (Prank/Drop),Waiting for user info,28,238,0,No,
104175,2026-01-25,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,232,486,123,No,
104176,2026-02-20,00:00,Sveta,Activating and Licensing,Key blocked,Solved,27,303,132,No,
104177,2026-02-16,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,14,427,121,No,7
104178,2026-01-14,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Waiting for user info,188,307,434,No,9
104179,2026-01-01,00:00,Alex,Installation or Uninstallation,How to install?,Solved,16,343,92,No,
104180,2026-02-12,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Waiting for user info,20,305,0,No,3
104181,2025-12-24,00:00,Anna,Installation or Uninstallation,How to install?,Escalated (In progress),113,358,137,No,8
104182,2026-01-15,00:00,Sveta,Activating and Licensing,Key blocked,Solved,172,223,72,No,
104183,2025-12-08,00:00,Alex,Installation or Uninstallation,How to install?,Solved,21,505,127,No,6
104184,2026-01-01,00:00,Maria,Installation or Uninstallation,How to install?,Solved,109,325,134,No,
104185,2026-02-03,00:00,Anna,Activating and Licensing,Key blocked,Solved,16,281,142,No,
104186,2026-01-20,00:00,Alex,General / Other,Not category,Solved,107,497,0,Yes,8
104187,2025-12-02,00:00,Dmitriy,Sale,How to purchase?,Solved,88,213,0,No,9
104188,2026-01-06,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,129,373,562,No,
104189,2026-01-30,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,5,343,0,No,3
104190,2026-01-06,00:00,Elena,Activating and Licensing,Key blocked,Solved,22,307,140,No,7
104191,2025-12-09,00:00,Maria,Activating and Licensing,Key blocked,Solved,253,363,136,No,9
104192,2025-12-06,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,24,361,78,No,
104193,2025-12-15,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,12,297,122,No,7
104194,2026-02-01,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,7,535,135,No,
104195,2025-12-30,00:00,Alex,General / Other,Not category,Solved,25,481,115,No,2
104196,2026-02-06,00:00,Maria,Sale,Mistyped email,Solved,38,366,0,No,
104197,2026-02-23,00:00,Igor,Sale,How to purchase?,Escalated (In progress),83,420,289,No,
104198,2026-02-22,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,23,409,81,No,
104199,2025-12-28,00:00,Igor,Activating and Licensing,Key blocked,Escalated (In progress),36,470,93,No,3
104200,2025-12-22,00:00,Igor,Installation or Uninstallation,How to install?,Escalated (In progress),150,421,50,No,2
104201,2026-01-18,00:00,Elena,Activating and Licensing,Key blocked,Waiting for user info,220,197,36,No,8
104202,2026-02-13,00:00,Alex,Activating and Licensing,Key blocked,Solved,73,458,425,No,
104203,2026-02-10,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,33,365,138,No,8
104204,2026-01-12,00:00,Alex,Sale,Refund: Other Reason/Unknown,Waiting for user info,221,413,0,No,5
104205,2026-01-13,00:00,Igor,Activating and Licensing,Key blocked,Solved,15,430,124,No,5
104206,2026-01-12,00:00,Igor,Installation or Uninstallation,Error during installation,Waiting for user info,15,432,567,No,
104207,2026-02-12,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Solved,28,293,112,No,6
104208,2026-01-23,00:00,Elena,Installation or Uninstallation,How to install?,Solved,83,391,418,No,3
104209,2026-01-21,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,9,444,140,No,
104210,2026-02-24,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,25,362,129,No,
104211,2025-12-12,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,28,509,439,No,9
104212,2026-02-04,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,262,347,424,No,
104213,2026-02-04,00:00,Alex,General / Other,Not category,Solved,32,521,76,No,8
104214,2025-12-01,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,163,331,108,No,
104215,2025-12-27,00:00,Anna,Sale,How to purchase?,Solved,32,248,0,No,1
104216,2026-01-11,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,161,513,31,No,
104217,2026-01-26,00:00,Sveta,Activating and Licensing,Key blocked,Waiting for user info,47,311,62,No,
104218,2026-01-21,00:00,Elena,Installation or Uninstallation,How to install?,Solved,223,369,278,No,7
104219,2026-02-06,00:00,Igor,Activating and Licensing,Key blocked,Solved,121,469,428,No,
104220,2025-12-02,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,8,388,268,No,
104221,2026-01-12,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,220,426,64,No,
